Weeks to Event,EventType,StatusCreatedDate,Num_of_ticket
5.0,Conference / Symposium,2021-09-12,0
5.0,Conference / Symposium,2021-09-19,44
5.0,Conference / Symposium,2021-09-26,0
5.0,Conference / Symposium,2021-10-03,0
5.0,Conference / Symposium,2021-10-10,0
5.0,Conference / Symposium,2021-10-17,26
5.0,Conference / Symposium,2021-10-24,4
5.0,Conference / Symposium,2021-10-31,14
5.0,Conference / Symposium,2021-11-07,0
5.0,Conference / Symposium,2021-11-14,0
5.0,Conference / Symposium,2021-11-21,0
5.0,Conference / Symposium,2021-11-28,0
5.0,Conference / Symposium,2021-12-05,0
5.0,Conference / Symposium,2021-12-12,4
5.0,Conference / Symposium,2021-12-19,0
5.0,Conference / Symposium,2021-12-26,0
5.0,Conference / Symposium,2022-01-02,0
5.0,Conference / Symposium,2022-01-09,0
5.0,Conference / Symposium,2022-01-16,0
5.0,Conference / Symposium,2022-01-23,182
5.0,Conference / Symposium,2022-01-30,2
5.0,Conference / Symposium,2022-02-06,0
5.0,Conference / Symposium,2022-02-13,2
5.0,Conference / Symposium,2022-02-20,0
5.0,Conference / Symposium,2022-02-27,150
5.0,Conference / Symposium,2022-03-06,14
5.0,Conference / Symposium,2022-03-13,0
5.0,Conference / Symposium,2022-03-20,0
5.0,Conference / Symposium,2022-03-27,0
5.0,Conference / Symposium,2022-04-03,0
5.0,Conference / Symposium,2022-04-10,26
5.0,Conference / Symposium,2022-04-17,0
5.0,Conference / Symposium,2022-04-24,10
5.0,Conference / Symposium,2022-05-01,0
5.0,Conference / Symposium,2022-05-08,0
5.0,Conference / Symposium,2022-05-15,6
5.0,Conference / Symposium,2022-05-22,20
5.0,Conference / Symposium,2022-05-29,78
5.0,Conference / Symposium,2022-06-05,0
5.0,Conference / Symposium,2022-06-12,0
5.0,Conference / Symposium,2022-06-19,0
5.0,Conference / Symposium,2022-06-26,2
5.0,Lecture,2021-08-01,28
5.0,Lecture,2021-08-08,0
5.0,Lecture,2021-08-15,12
5.0,Lecture,2021-08-22,20
5.0,Lecture,2021-08-29,0
5.0,Lecture,2021-09-05,0
5.0,Lecture,2021-09-12,6
5.0,Lecture,2021-09-19,0
5.0,Lecture,2021-09-26,0
5.0,Lecture,2021-10-03,36
5.0,Lecture,2021-10-10,0
5.0,Lecture,2021-10-17,18
5.0,Lecture,2021-10-24,0
5.0,Lecture,2021-10-31,0
5.0,Lecture,2021-11-07,0
5.0,Lecture,2021-11-14,0
5.0,Lecture,2021-11-21,0
5.0,Lecture,2021-11-28,0
5.0,Lecture,2021-12-05,0
5.0,Lecture,2021-12-12,0
5.0,Lecture,2021-12-19,36
5.0,Lecture,2021-12-26,8
5.0,Lecture,2022-01-02,28
5.0,Lecture,2022-01-09,0
5.0,Lecture,2022-01-16,20
5.0,Lecture,2022-01-23,20
5.0,Lecture,2022-01-30,0
5.0,Lecture,2022-02-06,14
5.0,Lecture,2022-02-13,0
5.0,Lecture,2022-02-20,0
5.0,Lecture,2022-02-27,0
5.0,Lecture,2022-03-06,6
5.0,Lecture,2022-03-13,0
5.0,Lecture,2022-03-20,44
5.0,Lecture,2022-03-27,36
5.0,Lecture,2022-04-03,4
5.0,Lecture,2022-04-10,16
5.0,Lecture,2022-04-17,0
5.0,Lecture,2022-04-24,0
5.0,Lecture,2022-05-01,2
5.0,Lecture,2022-05-08,14
5.0,Lecture,2022-05-15,0
5.0,Lecture,2022-05-22,2
5.0,Lecture,2022-05-29,24
5.0,Lecture,2022-06-05,2
5.0,Lecture,2022-06-12,20
5.0,Lecture,2022-06-19,8
5.0,Lunchtime Lecture,2022-01-16,4
5.0,Lunchtime Lecture,2022-01-23,0
5.0,Lunchtime Lecture,2022-01-30,0
5.0,Lunchtime Lecture,2022-02-06,0
5.0,Lunchtime Lecture,2022-02-13,0
5.0,Lunchtime Lecture,2022-02-20,0
5.0,Lunchtime Lecture,2022-02-27,0
5.0,Lunchtime Lecture,2022-03-06,0
5.0,Lunchtime Lecture,2022-03-13,0
5.0,Lunchtime Lecture,2022-03-20,0
5.0,Lunchtime Lecture,2022-03-27,0
5.0,Lunchtime Lecture,2022-04-03,0
5.0,Lunchtime Lecture,2022-04-10,0
5.0,Lunchtime Lecture,2022-04-17,0
5.0,Lunchtime Lecture,2022-04-24,0
5.0,Lunchtime Lecture,2022-05-01,0
5.0,Lunchtime Lecture,2022-05-08,0
5.0,Lunchtime Lecture,2022-05-15,0
5.0,Lunchtime Lecture,2022-05-22,24
5.0,Other Events,2021-09-19,12
5.0,Other Events,2021-09-26,20
5.0,Other Events,2021-10-03,34
5.0,Other Events,2021-10-10,0
5.0,Other Events,2021-10-17,82
5.0,Other Events,2021-10-24,8
5.0,Other Events,2021-10-31,12
5.0,Other Events,2021-11-07,0
5.0,Other Events,2021-11-14,16
5.0,Other Events,2021-11-21,0
5.0,Other Events,2021-11-28,0
5.0,Other Events,2021-12-05,0
5.0,Other Events,2021-12-12,0
5.0,Other Events,2021-12-19,8
5.0,Other Events,2021-12-26,0
5.0,Other Events,2022-01-02,42
5.0,Other Events,2022-01-09,0
5.0,Other Events,2022-01-16,8
5.0,Other Events,2022-01-23,34
5.0,Other Events,2022-01-30,6
5.0,Other Events,2022-02-06,38
5.0,Other Events,2022-02-13,0
5.0,Other Events,2022-02-20,0
5.0,Other Events,2022-02-27,0
5.0,Other Events,2022-03-06,0
5.0,Other Events,2022-03-13,0
5.0,Other Events,2022-03-20,90
5.0,Other Events,2022-03-27,6
5.0,Other Events,2022-04-03,0
5.0,Other Events,2022-04-10,10
5.0,Other Events,2022-04-17,0
5.0,Other Events,2022-04-24,6
5.0,Other Events,2022-05-01,0
5.0,Other Events,2022-05-08,4
5.0,Other Events,2022-05-15,6
5.0,Other Events,2022-05-22,0
5.0,Other Events,2022-05-29,6
5.0,"Others, Group 1",2017-10-22,84
5.0,"Others, Group 1",2017-10-29,100
5.0,"Others, Group 10",2022-04-10,44
5.0,"Others, Group 10",2022-04-17,0
5.0,"Others, Group 10",2022-04-24,0
5.0,"Others, Group 10",2022-05-01,0
5.0,"Others, Group 10",2022-05-08,0
5.0,"Others, Group 10",2022-05-15,0
5.0,"Others, Group 10",2022-05-22,0
5.0,"Others, Group 10",2022-05-29,0
5.0,"Others, Group 10",2022-06-05,0
5.0,"Others, Group 10",2022-06-12,2
5.0,"Others, Group 10",2022-06-19,0
5.0,"Others, Group 10",2022-06-26,0
5.0,"Others, Group 10",2022-07-03,0
5.0,"Others, Group 10",2022-07-10,0
5.0,"Others, Group 10",2022-07-17,0
5.0,"Others, Group 10",2022-07-24,8
5.0,"Others, Group 10",2022-07-31,18
5.0,"Others, Group 10",2022-08-07,0
5.0,"Others, Group 10",2022-08-14,0
5.0,"Others, Group 10",2022-08-21,0
5.0,"Others, Group 10",2022-08-28,0
5.0,"Others, Group 10",2022-09-04,0
5.0,"Others, Group 10",2022-09-11,0
5.0,"Others, Group 10",2022-09-18,0
5.0,"Others, Group 10",2022-09-25,0
5.0,"Others, Group 10",2022-10-02,0
5.0,"Others, Group 10",2022-10-09,0
5.0,"Others, Group 10",2022-10-16,0
5.0,"Others, Group 10",2022-10-23,0
5.0,"Others, Group 10",2022-10-30,2
5.0,"Others, Group 2",2017-12-17,424
5.0,"Others, Group 2",2017-12-24,14
5.0,"Others, Group 2",2017-12-31,0
5.0,"Others, Group 2",2018-01-07,0
5.0,"Others, Group 2",2018-01-14,948
5.0,"Others, Group 2",2018-01-21,1584
5.0,"Others, Group 2",2018-01-28,0
5.0,"Others, Group 2",2018-02-04,258
5.0,"Others, Group 2",2018-02-11,0
5.0,"Others, Group 2",2018-02-18,0
5.0,"Others, Group 2",2018-02-25,0
5.0,"Others, Group 2",2018-03-04,66
5.0,"Others, Group 2",2018-03-11,0
5.0,"Others, Group 2",2018-03-18,462
5.0,"Others, Group 2",2018-03-25,4
5.0,"Others, Group 2",2018-04-01,0
5.0,"Others, Group 2",2018-04-08,98
5.0,"Others, Group 2",2018-04-15,4
5.0,"Others, Group 2",2018-04-22,6
5.0,"Others, Group 3",2018-04-08,66
5.0,"Others, Group 3",2018-04-15,0
5.0,"Others, Group 3",2018-04-22,0
5.0,"Others, Group 3",2018-04-29,20
5.0,"Others, Group 3",2018-05-06,44
5.0,"Others, Group 3",2018-05-13,2
5.0,"Others, Group 3",2018-05-20,24
5.0,"Others, Group 3",2018-05-27,70
5.0,"Others, Group 3",2018-06-03,0
5.0,"Others, Group 3",2018-06-10,0
5.0,"Others, Group 3",2018-06-17,122
5.0,"Others, Group 3",2018-06-24,8
5.0,"Others, Group 3",2018-07-01,0
5.0,"Others, Group 3",2018-07-08,86
5.0,"Others, Group 3",2018-07-15,18
5.0,"Others, Group 3",2018-07-22,24
5.0,"Others, Group 3",2018-07-29,24
5.0,"Others, Group 3",2018-08-05,0
5.0,"Others, Group 3",2018-08-12,1156
5.0,"Others, Group 3",2018-08-19,6
5.0,"Others, Group 3",2018-08-26,18
5.0,"Others, Group 3",2018-09-02,26
5.0,"Others, Group 3",2018-09-09,0
5.0,"Others, Group 3",2018-09-16,320
5.0,"Others, Group 3",2018-09-23,346
5.0,"Others, Group 4",2018-09-16,264
5.0,"Others, Group 4",2018-09-23,0
5.0,"Others, Group 4",2018-09-30,8
5.0,"Others, Group 4",2018-10-07,0
5.0,"Others, Group 4",2018-10-14,150
5.0,"Others, Group 4",2018-10-21,20
5.0,"Others, Group 4",2018-10-28,464
5.0,"Others, Group 4",2018-11-04,16
5.0,"Others, Group 4",2018-11-11,0
5.0,"Others, Group 4",2018-11-18,132
5.0,"Others, Group 4",2018-11-25,0
5.0,"Others, Group 4",2018-12-02,0
5.0,"Others, Group 4",2018-12-09,0
5.0,"Others, Group 4",2018-12-16,8
5.0,"Others, Group 4",2018-12-23,0
5.0,"Others, Group 4",2018-12-30,0
5.0,"Others, Group 4",2019-01-06,0
5.0,"Others, Group 4",2019-01-13,0
5.0,"Others, Group 4",2019-01-20,224
5.0,"Others, Group 4",2019-01-27,714
5.0,"Others, Group 4",2019-02-03,410
5.0,"Others, Group 5",2019-02-17,672
5.0,"Others, Group 6",2019-01-27,12
5.0,"Others, Group 6",2019-02-03,538
5.0,"Others, Group 6",2019-02-10,0
5.0,"Others, Group 6",2019-02-17,110
5.0,"Others, Group 6",2019-02-24,80
5.0,"Others, Group 6",2019-03-03,0
5.0,"Others, Group 6",2019-03-10,232
5.0,"Others, Group 6",2019-03-17,252
5.0,"Others, Group 6",2019-03-24,2
5.0,"Others, Group 6",2019-03-31,254
5.0,"Others, Group 6",2019-04-07,218
5.0,"Others, Group 6",2019-04-14,0
5.0,"Others, Group 6",2019-04-21,0
5.0,"Others, Group 6",2019-04-28,0
5.0,"Others, Group 6",2019-05-05,0
5.0,"Others, Group 6",2019-05-12,0
5.0,"Others, Group 6",2019-05-19,0
5.0,"Others, Group 6",2019-05-26,0
5.0,"Others, Group 6",2019-06-02,0
5.0,"Others, Group 6",2019-06-09,0
5.0,"Others, Group 6",2019-06-16,0
5.0,"Others, Group 6",2019-06-23,0
5.0,"Others, Group 6",2019-06-30,0
5.0,"Others, Group 6",2019-07-07,0
5.0,"Others, Group 6",2019-07-14,0
5.0,"Others, Group 6",2019-07-21,10
5.0,"Others, Group 6",2019-07-28,34
5.0,"Others, Group 7",2019-06-09,54
5.0,"Others, Group 7",2019-06-16,0
5.0,"Others, Group 7",2019-06-23,0
5.0,"Others, Group 7",2019-06-30,0
5.0,"Others, Group 7",2019-07-07,0
5.0,"Others, Group 7",2019-07-14,142
5.0,"Others, Group 7",2019-07-21,16
5.0,"Others, Group 7",2019-07-28,0
5.0,"Others, Group 7",2019-08-04,0
5.0,"Others, Group 7",2019-08-11,110
5.0,"Others, Group 7",2019-08-18,2
5.0,"Others, Group 7",2019-08-25,42
5.0,"Others, Group 7",2019-09-01,76
5.0,"Others, Group 7",2019-09-08,0
5.0,"Others, Group 7",2019-09-15,18
5.0,"Others, Group 7",2019-09-22,466
5.0,"Others, Group 7",2019-09-29,128
5.0,"Others, Group 7",2019-10-06,0
5.0,"Others, Group 7",2019-10-13,108
5.0,"Others, Group 7",2019-10-20,250
5.0,"Others, Group 7",2019-10-27,20
5.0,"Others, Group 7",2019-11-03,4
5.0,"Others, Group 8",2019-09-15,10
5.0,"Others, Group 8",2019-09-22,0
5.0,"Others, Group 8",2019-09-29,0
5.0,"Others, Group 8",2019-10-06,0
5.0,"Others, Group 8",2019-10-13,80
5.0,"Others, Group 8",2019-10-20,226
5.0,"Others, Group 8",2019-10-27,222
5.0,"Others, Group 8",2019-11-03,0
5.0,"Others, Group 8",2019-11-10,0
5.0,"Others, Group 8",2019-11-17,0
5.0,"Others, Group 8",2019-11-24,0
5.0,"Others, Group 8",2019-12-01,0
5.0,"Others, Group 8",2019-12-08,0
5.0,"Others, Group 8",2019-12-15,0
5.0,"Others, Group 8",2019-12-22,0
5.0,"Others, Group 8",2019-12-29,0
5.0,"Others, Group 8",2020-01-05,2
5.0,"Others, Group 8",2020-01-12,0
5.0,"Others, Group 8",2020-01-19,76
5.0,"Others, Group 8",2020-01-26,0
5.0,"Others, Group 8",2020-02-02,0
5.0,"Others, Group 8",2020-02-09,0
5.0,"Others, Group 8",2020-02-16,46
5.0,"Others, Group 8",2020-02-23,10
5.0,"Others, Group 8",2020-03-01,84
5.0,"Others, Group 9",2020-01-26,2332
5.0,"Others, Group 9",2020-02-02,1118
5.0,"Others, Group 9",2020-02-09,0
5.0,"Others, Group 9",2020-02-16,0
5.0,"Others, Group 9",2020-02-23,124
5.0,"Others, Group 9",2020-03-01,72
5.0,Reading Group,2021-09-19,2
5.0,Reading Group,2021-09-26,2
5.0,Reading Group,2021-10-03,0
5.0,Reading Group,2021-10-10,0
5.0,Reading Group,2021-10-17,0
5.0,Reading Group,2021-10-24,0
5.0,Reading Group,2021-10-31,0
5.0,Reading Group,2021-11-07,0
5.0,Reading Group,2021-11-14,0
5.0,Reading Group,2021-11-21,0
5.0,Reading Group,2021-11-28,0
5.0,Reading Group,2021-12-05,0
5.0,Reading Group,2021-12-12,0
5.0,Reading Group,2021-12-19,0
5.0,Reading Group,2021-12-26,0
5.0,Reading Group,2022-01-02,0
5.0,Reading Group,2022-01-09,0
5.0,Reading Group,2022-01-16,0
5.0,Reading Group,2022-01-23,0
5.0,Reading Group,2022-01-30,0
5.0,Reading Group,2022-02-06,0
5.0,Reading Group,2022-02-13,0
5.0,Reading Group,2022-02-20,0
5.0,Reading Group,2022-02-27,0
5.0,Reading Group,2022-03-06,0
5.0,Reading Group,2022-03-13,0
5.0,Reading Group,2022-03-20,0
5.0,Reading Group,2022-03-27,8
5.0,Reading Group,2022-04-03,0
5.0,Reading Group,2022-04-10,0
5.0,Reading Group,2022-04-17,0
5.0,Reading Group,2022-04-24,0
5.0,Reading Group,2022-05-01,0
5.0,Reading Group,2022-05-08,2
5.0,Research Training,2021-09-12,18
5.0,Research Training,2021-09-19,2
5.0,Research Training,2021-09-26,6
5.0,Research Training,2021-10-03,38
5.0,Research Training,2021-10-10,6
5.0,Research Training,2021-10-17,116
5.0,Research Training,2021-10-24,38
5.0,Research Training,2021-10-31,56
5.0,Research Training,2021-11-07,0
5.0,Research Training,2021-11-14,0
5.0,Research Training,2021-11-21,0
5.0,Research Training,2021-11-28,0
5.0,Research Training,2021-12-05,0
5.0,Research Training,2021-12-12,0
5.0,Research Training,2021-12-19,6
5.0,Research Training,2021-12-26,180
5.0,Research Training,2022-01-02,40
5.0,Research Training,2022-01-09,0
5.0,Research Training,2022-01-16,4
5.0,Research Training,2022-01-23,50
5.0,Research Training,2022-01-30,76
5.0,Research Training,2022-02-06,8
5.0,Research Training,2022-02-13,0
5.0,Research Training,2022-02-20,6
5.0,Research Training,2022-02-27,0
5.0,Research Training,2022-03-06,0
5.0,Research Training,2022-03-13,0
5.0,Research Training,2022-03-20,0
5.0,Research Training,2022-03-27,4
5.0,Research Training,2022-04-03,0
5.0,Research Training,2022-04-10,36
5.0,Research Training,2022-04-17,18
5.0,Research Training,2022-04-24,2
5.0,Research Training,2022-05-01,96
5.0,Research Training,2022-05-08,14
5.0,Research Training,2022-05-15,2
5.0,Research Training,2022-05-22,8
5.0,Research Training,2022-05-29,14
5.0,Seminar,2021-08-08,4
5.0,Seminar,2021-08-15,4
5.0,Seminar,2021-08-22,0
5.0,Seminar,2021-08-29,4
5.0,Seminar,2021-09-05,4
5.0,Seminar,2021-09-12,68
5.0,Seminar,2021-09-19,132
5.0,Seminar,2021-09-26,262
5.0,Seminar,2021-10-03,186
5.0,Seminar,2021-10-10,26
5.0,Seminar,2021-10-17,320
5.0,Seminar,2021-10-24,110
5.0,Seminar,2021-10-31,78
5.0,Seminar,2021-11-07,0
5.0,Seminar,2021-11-14,30
5.0,Seminar,2021-11-21,0
5.0,Seminar,2021-11-28,0
5.0,Seminar,2021-12-05,0
5.0,Seminar,2021-12-12,8
5.0,Seminar,2021-12-19,84
5.0,Seminar,2021-12-26,64
5.0,Seminar,2022-01-02,324
5.0,Seminar,2022-01-09,0
5.0,Seminar,2022-01-16,68
5.0,Seminar,2022-01-23,158
5.0,Seminar,2022-01-30,114
5.0,Seminar,2022-02-06,112
5.0,Seminar,2022-02-13,4
5.0,Seminar,2022-02-20,40
5.0,Seminar,2022-02-27,38
5.0,Seminar,2022-03-06,8
5.0,Seminar,2022-03-13,0
5.0,Seminar,2022-03-20,4
5.0,Seminar,2022-03-27,84
5.0,Seminar,2022-04-03,10
5.0,Seminar,2022-04-10,120
5.0,Seminar,2022-04-17,32
5.0,Seminar,2022-04-24,120
5.0,Seminar,2022-05-01,100
5.0,Seminar,2022-05-08,116
5.0,Seminar,2022-05-15,72
5.0,Seminar,2022-05-22,50
5.0,Seminar,2022-05-29,82
5.0,Seminar,2022-06-05,8
5.0,Seminar,2022-06-12,2
5.0,Seminar,2022-06-19,0
5.0,Seminar,2022-06-26,6
5.0,Short Course,2021-08-01,2
5.0,Short Course,2021-08-08,0
5.0,Short Course,2021-08-15,6
5.0,Short Course,2021-08-22,2
5.0,Short Course,2021-08-29,8
5.0,Short Course,2021-09-05,10
5.0,Short Course,2021-09-12,0
5.0,Short Course,2021-09-19,0
5.0,Short Course,2021-09-26,0
5.0,Short Course,2021-10-03,0
5.0,Short Course,2021-10-10,0
5.0,Short Course,2021-10-17,2
5.0,Short Course,2021-10-24,0
5.0,Short Course,2021-10-31,0
5.0,Short Course,2021-11-07,0
5.0,Short Course,2021-11-14,0
5.0,Short Course,2021-11-21,0
5.0,Short Course,2021-11-28,2
5.0,Short Course,2021-12-05,2
5.0,Short Course,2021-12-12,10
5.0,Short Course,2021-12-19,14
5.0,Short Course,2021-12-26,0
5.0,Short Course,2022-01-02,0
5.0,Short Course,2022-01-09,0
5.0,Short Course,2022-01-16,0
5.0,Short Course,2022-01-23,0
5.0,Short Course,2022-01-30,0
5.0,Short Course,2022-02-06,0
5.0,Short Course,2022-02-13,0
5.0,Short Course,2022-02-20,0
5.0,Short Course,2022-02-27,0
5.0,Short Course,2022-03-06,0
5.0,Short Course,2022-03-13,0
5.0,Short Course,2022-03-20,4
5.0,Short Course,2022-03-27,32
5.0,Short Course,2022-04-03,0
5.0,Short Course,2022-04-10,0
5.0,Short Course,2022-04-17,4
5.0,Short Course,2022-04-24,4
5.0,Short Course,2022-05-01,0
5.0,Short Course,2022-05-08,0
5.0,Short Course,2022-05-15,0
5.0,Short Course,2022-05-22,0
5.0,Short Course,2022-05-29,10
5.0,Short Course,2022-06-05,6
5.0,Summer School,2022-01-02,2
5.0,Summer School,2022-01-09,0
5.0,Summer School,2022-01-16,0
5.0,Summer School,2022-01-23,0
5.0,Summer School,2022-01-30,0
5.0,Summer School,2022-02-06,0
5.0,Summer School,2022-02-13,0
5.0,Summer School,2022-02-20,0
5.0,Summer School,2022-02-27,0
5.0,Summer School,2022-03-06,0
5.0,Summer School,2022-03-13,0
5.0,Summer School,2022-03-20,0
5.0,Summer School,2022-03-27,0
5.0,Summer School,2022-04-03,0
5.0,Summer School,2022-04-10,0
5.0,Summer School,2022-04-17,0
5.0,Summer School,2022-04-24,0
5.0,Summer School,2022-05-01,2
5.0,Summer School,2022-05-08,2
5.0,Summer School,2022-05-15,0
5.0,Summer School,2022-05-22,0
5.0,Summer School,2022-05-29,2
5.0,Summer School,2022-06-05,4
5.0,Summer School,2022-06-12,2
5.0,Workshop,2021-10-17,4
5.0,Workshop,2021-10-24,72
5.0,Workshop,2021-10-31,0
5.0,Workshop,2021-11-07,0
5.0,Workshop,2021-11-14,0
5.0,Workshop,2021-11-21,0
5.0,Workshop,2021-11-28,0
5.0,Workshop,2021-12-05,0
5.0,Workshop,2021-12-12,0
5.0,Workshop,2021-12-19,0
5.0,Workshop,2021-12-26,0
5.0,Workshop,2022-01-02,0
5.0,Workshop,2022-01-09,0
5.0,Workshop,2022-01-16,0
5.0,Workshop,2022-01-23,0
5.0,Workshop,2022-01-30,0
5.0,Workshop,2022-02-06,4
5.0,Workshop,2022-02-13,0
5.0,Workshop,2022-02-20,0
5.0,Workshop,2022-02-27,0
5.0,Workshop,2022-03-06,4
5.0,Workshop,2022-03-13,0
5.0,Workshop,2022-03-20,4
5.0,Workshop,2022-03-27,14
5.0,Workshop,2022-04-03,8
5.0,Workshop,2022-04-10,0
5.0,Workshop,2022-04-17,2
5.0,Workshop,2022-04-24,2
5.0,Workshop,2022-05-01,0
5.0,Workshop,2022-05-08,24
5.0,Workshop,2022-05-15,0
5.0,Workshop,2022-05-22,0
5.0,Workshop,2022-05-29,70
5.0,Workshop,2022-06-05,2
6.0,Colloquium ,2022-04-17,2
6.0,Colloquium ,2022-04-24,8
6.0,Colloquium ,2022-05-01,4
6.0,Colloquium ,2022-05-08,6
6.0,Conference / Symposium,2021-07-18,2
6.0,Conference / Symposium,2021-07-25,8
6.0,Conference / Symposium,2021-08-01,18
6.0,Conference / Symposium,2021-08-08,0
6.0,Conference / Symposium,2021-08-15,2
6.0,Conference / Symposium,2021-08-22,2
6.0,Conference / Symposium,2021-08-29,0
6.0,Conference / Symposium,2021-09-05,0
6.0,Conference / Symposium,2021-09-12,44
6.0,Conference / Symposium,2021-09-19,2
6.0,Conference / Symposium,2021-09-26,0
6.0,Conference / Symposium,2021-10-03,0
6.0,Conference / Symposium,2021-10-10,0
6.0,Conference / Symposium,2021-10-17,0
6.0,Conference / Symposium,2021-10-24,8
6.0,Conference / Symposium,2021-10-31,0
6.0,Conference / Symposium,2021-11-07,0
6.0,Conference / Symposium,2021-11-14,0
6.0,Conference / Symposium,2021-11-21,0
6.0,Conference / Symposium,2021-11-28,4
6.0,Conference / Symposium,2021-12-05,22
6.0,Conference / Symposium,2021-12-12,0
6.0,Conference / Symposium,2021-12-19,0
6.0,Conference / Symposium,2021-12-26,0
6.0,Conference / Symposium,2022-01-02,0
6.0,Conference / Symposium,2022-01-09,0
6.0,Conference / Symposium,2022-01-16,6
6.0,Conference / Symposium,2022-01-23,0
6.0,Conference / Symposium,2022-01-30,0
6.0,Conference / Symposium,2022-02-06,12
6.0,Conference / Symposium,2022-02-13,0
6.0,Conference / Symposium,2022-02-20,28
6.0,Conference / Symposium,2022-02-27,0
6.0,Conference / Symposium,2022-03-06,0
6.0,Conference / Symposium,2022-03-13,0
6.0,Conference / Symposium,2022-03-20,0
6.0,Conference / Symposium,2022-03-27,0
6.0,Conference / Symposium,2022-04-03,4
6.0,Conference / Symposium,2022-04-10,6
6.0,Conference / Symposium,2022-04-17,4
6.0,Conference / Symposium,2022-04-24,0
6.0,Conference / Symposium,2022-05-01,0
6.0,Conference / Symposium,2022-05-08,8
6.0,Conference / Symposium,2022-05-15,52
6.0,Conference / Symposium,2022-05-22,44
6.0,Conference / Symposium,2022-05-29,2
6.0,Exhibition,2022-05-08,2
6.0,Lecture,2021-09-12,4
6.0,Lecture,2021-09-19,2
6.0,Lecture,2021-09-26,2
6.0,Lecture,2021-10-03,6
6.0,Lecture,2021-10-10,0
6.0,Lecture,2021-10-17,4
6.0,Lecture,2021-10-24,0
6.0,Lecture,2021-10-31,12
6.0,Lecture,2021-11-07,0
6.0,Lecture,2021-11-14,0
6.0,Lecture,2021-11-21,0
6.0,Lecture,2021-11-28,0
6.0,Lecture,2021-12-05,0
6.0,Lecture,2021-12-12,2
6.0,Lecture,2021-12-19,6
6.0,Lecture,2021-12-26,44
6.0,Lecture,2022-01-02,0
6.0,Lecture,2022-01-09,0
6.0,Lecture,2022-01-16,56
6.0,Lecture,2022-01-23,0
6.0,Lecture,2022-01-30,10
6.0,Lecture,2022-02-06,0
6.0,Lecture,2022-02-13,0
6.0,Lecture,2022-02-20,0
6.0,Lecture,2022-02-27,0
6.0,Lecture,2022-03-06,0
6.0,Lecture,2022-03-13,4
6.0,Lecture,2022-03-20,38
6.0,Lecture,2022-03-27,2
6.0,Lecture,2022-04-03,2
6.0,Lecture,2022-04-10,16
6.0,Lecture,2022-04-17,0
6.0,Lecture,2022-04-24,2
6.0,Lecture,2022-05-01,14
6.0,Lecture,2022-05-08,2
6.0,Lecture,2022-05-15,0
6.0,Lecture,2022-05-22,0
6.0,Lecture,2022-05-29,0
6.0,Lecture,2022-06-05,24
6.0,Lecture,2022-06-12,4
6.0,Lunchtime Lecture,2022-01-16,6
6.0,Lunchtime Lecture,2022-01-23,0
6.0,Lunchtime Lecture,2022-01-30,2
6.0,Other Events,2021-09-12,12
6.0,Other Events,2021-09-19,2
6.0,Other Events,2021-09-26,20
6.0,Other Events,2021-10-03,8
6.0,Other Events,2021-10-10,0
6.0,Other Events,2021-10-17,2
6.0,Other Events,2021-10-24,18
6.0,Other Events,2021-10-31,26
6.0,Other Events,2021-11-07,0
6.0,Other Events,2021-11-14,0
6.0,Other Events,2021-11-21,0
6.0,Other Events,2021-11-28,0
6.0,Other Events,2021-12-05,0
6.0,Other Events,2021-12-12,6
6.0,Other Events,2021-12-19,0
6.0,Other Events,2021-12-26,8
6.0,Other Events,2022-01-02,18
6.0,Other Events,2022-01-09,0
6.0,Other Events,2022-01-16,0
6.0,Other Events,2022-01-23,0
6.0,Other Events,2022-01-30,46
6.0,Other Events,2022-02-06,34
6.0,Other Events,2022-02-13,0
6.0,Other Events,2022-02-20,0
6.0,Other Events,2022-02-27,0
6.0,Other Events,2022-03-06,0
6.0,Other Events,2022-03-13,4
6.0,Other Events,2022-03-20,20
6.0,Other Events,2022-03-27,0
6.0,Other Events,2022-04-03,8
6.0,Other Events,2022-04-10,8
6.0,Other Events,2022-04-17,4
6.0,Other Events,2022-04-24,0
6.0,Other Events,2022-05-01,0
6.0,Other Events,2022-05-08,4
6.0,Other Events,2022-05-15,0
6.0,Other Events,2022-05-22,12
6.0,Other Events,2022-05-29,0
6.0,Other Events,2022-06-05,0
6.0,Other Events,2022-06-12,16
6.0,"Others, Group 1",2017-10-15,72
6.0,"Others, Group 1",2017-10-22,242
6.0,"Others, Group 10",2022-04-03,6
6.0,"Others, Group 10",2022-04-10,0
6.0,"Others, Group 10",2022-04-17,0
6.0,"Others, Group 10",2022-04-24,0
6.0,"Others, Group 10",2022-05-01,0
6.0,"Others, Group 10",2022-05-08,0
6.0,"Others, Group 10",2022-05-15,0
6.0,"Others, Group 10",2022-05-22,0
6.0,"Others, Group 10",2022-05-29,0
6.0,"Others, Group 10",2022-06-05,0
6.0,"Others, Group 10",2022-06-12,0
6.0,"Others, Group 10",2022-06-19,0
6.0,"Others, Group 10",2022-06-26,0
